l13	price
8d1e03603a924ff	616105.25
8d1e0360470983f	908084.9285714285
8d1e0360492c3bf	709032.0
8d1e0360501027f	657500.0
8d1e0360526ea3f	909597.5
8d1e0360565b27f	1262557.5
8d1e036056ed97f	621429.0
8d1e036058a67bf	865858.0
8d1e03605a8b43f	786175.3333333334
8d1e036060546ff	711340.0
8d1e0360689ac3f	218125.0
8d1e03606a0e53f	937704.0
8d1e03608d81d3f	810145.0
8d1e0360c482d7f	656716.0
8d1e0360c49acbf	754560.0
8d1e0360c4a5aff	888148.0
8d1e0360cc31a7f	882143.0
8d1e0360cca34bf	838686.0
8d1e0360ccf1d3f	740877.0
8d1e0360ccf27bf	745455.0
8d1e0360e0ce4ff	897390.2105263158
8d1e0360e2e897f	321357.0
8d1e0360e3719bf	888889.0
8d1e0360e894cbf	722222.0
8d1e0360e8b037f	753390.0
8d1e0360e8f53bf	804395.4166666666
8d1e0360ea9acbf	1039370.0
8d1e0360eadbb7f	644330.0
8d1e0360ec05c7f	927056.0
8d1e0360ec23b7f	864972.5
8d1e036100dc67f	576087.0
8d1e0361021393f	983333.0
8d1e036102ab23f	765934.1818181818
8d1e03610434abf	749248.4
8d1e0361045413f	664583.0
8d1e036104a233f	661818.5
8d1e036104d58ff	1013846.0
8d1e036105825bf	916667.0
8d1e036105827bf	573906.0
8d1e036106b263f	706734.1
8d1e036106f427f	560833.0
8d1e0361072a2ff	740741.0
8d1e036108064bf	692857.0
8d1e0361082973f	684211.0
8d1e0361092c23f	799528.75
8d1e03610c0d0ff	861467.5
8d1e03610c1137f	578947.0
8d1e03610d4653f	605263.0
8d1e03610d9cb7f	635854.4
8d1e0361116657f	602837.0
8d1e036115159bf	701563.0
8d1e03611588c7f	922330.0
8d1e0361169ac3f	331667.0
8d1e036116db1bf	528824.0
8d1e03611d85b3f	815209.0
8d1e0361284cdbf	1405797.0
8d1e0361299c77f	626105.4285714285
8d1e03612ae58bf	910920.0
8d1e03612b5483f	684685.0
8d1e036132400bf	652247.0
8d1e0361325633f	711656.0
8d1e036132ca27f	383916.0
8d1e036132e413f	1028571.0
8d1e036133aa17f	818692.0
8d1e03613a3197f	1411765.0
8d1e036140885bf	896552.0
8d1e0361417053f	1058955.75
8d1e036142e123f	700000.0
8d1e0361453233f	738044.0
8d1e0361465aaff	910865.5
8d1e036146f54ff	671982.0
8d1e0361478acbf	430833.0
8d1e0361480b87f	760000.0
8d1e0361480e6ff	833056.0
8d1e03614811a3f	682014.0
8d1e0361484097f	661386.0
8d1e036148ed1bf	696078.0
8d1e036148ed6bf	927273.0
8d1e03614909abf	913889.0
8d1e03614af4c7f	600784.8571428572
8d1e03614ca5a3f	812503.0
8d1e03614cd14bf	696226.0
8d1e03614d1d63f	619126.5
8d1e03614d586ff	731111.0
8d1e03614da9a3f	527941.0
8d1e0361549cdbf	1159434.0
8d1e0361551493f	550000.0
8d1e0361569c8ff	851429.0
8d1e036157069bf	680901.5
8d1e036157287bf	693870.5
8d1e036157305bf	548171.0
8d1e0361575203f	707653.0
8d1e03615c90bbf	424569.0
8d1e03615cd47bf	563248.5
8d1e036162e9bbf	950000.0
8d1e03616383d3f	600000.0
8d1e0361640babf	719101.0
8d1e036164666ff	623752.3529411765
8d1e036164ca57f	812500.0
8d1e0361654dabf	767308.0
8d1e03616766c3f	619231.0
8d1e0361679a6ff	1073302.0
8d1e03616da0c3f	694838.3333333334
8d1e0361814e0bf	460428.0
8d1e036188764ff	832292.0
8d1e0361e10b63f	818182.0
8d1e0361e1665bf	1180360.2
8d1e0361e81183f	1000000.0
8d1e0361e885c3f	527778.0
8d1e0361eb963bf	893750.0
8d1e0361eca28ff	642143.0
8d1e0361ed1c53f	794643.0
8d1e0361ed34b7f	720451.6153846154
8d1e0361ed6213f	529302.0
8d1e036205938ff	998824.0
8d1e036206f1a3f	877607.5
8d1e036207067bf	833333.0
8d1e0362204db7f	749000.0
8d1e036220d19bf	1162791.0
8d1e0362215c33f	616667.0
8d1e0362248a73f	847735.45
8d1e036224cc23f	904762.0
8d1e036226e633f	985553.0909090909
8d1e03622700a3f	811765.0
8d1e0362283177f	614257.0
8d1e036229856bf	812211.0
8d1e036229abcff	859649.0
8d1e03622a951bf	817233.3333333334
8d1e03622b4e8ff	667845.0
8d1e036234aab7f	495234.0
8d1e03623cd203f	766667.0
8d1e0362606bc3f	864358.375
8d1e0362615e37f	1104348.0
8d1e0362624d1bf	1131387.0
8d1e0362625853f	391848.0
8d1e0362628e43f	550943.0
8d1e0362632adbf	942308.0
8d1e03626429bbf	358392.5
8d1e036266e843f	855556.0
8d1e036267087bf	493103.0
8d1e0362674a43f	917582.0
8d1e03626cd94ff	596000.0
8d1e03626cdc1bf	597500.0
8d1e03626d1187f	641544.0
8d1e03626d182ff	673529.0
8d1e03626dae1bf	593674.0
8d1e0362e7499bf	665250.12
8d1e036300ec7bf	573487.0
8d1e03630900a7f	836957.0
8d1e03630b1d77f	1265060.0
8d1e03630d0457f	801471.0
8d1e03630da347f	797330.1666666666
8d1e03631922cbf	886644.6764705882
8d1e0363193073f	817647.0
8d1e03631981b3f	1013103.0
8d1e03631ac383f	919274.5
8d1e03631c02c7f	806897.0
8d1e03631c0ed3f	1037662.0
8d1e03631dae73f	877660.0
8d1e03632068d7f	651607.0
8d1e03632070abf	621277.0
8d1e036320d507f	153846.0
8d1e0363225ecbf	666667.0
8d1e036322e34ff	677419.0
8d1e0363235317f	850000.0
8d1e036323a69bf	262431.0
8d1e036327426ff	659200.0
8d1e03632c156ff	714828.1052631579
8d1e03632c1ddbf	1292605.6
8d1e03632c4d17f	696083.5
8d1e03632cc5aff	705556.0
8d1e03632cd3bbf	538000.0
8d1e03632d1d13f	688527.0
8d1e03632dac17f	715268.4
8d1e0363349463f	797143.0
8d1e0363358bdbf	563452.0
8d1e036335980bf	563452.0
8d1e03633c76dbf	928000.0
8d1e0363406e8ff	802083.0
8d1e03634181d3f	1053571.0
8d1e036341a603f	712500.0
8d1e0363425353f	399500.0
8d1e0363454a67f	1141905.0
8d1e0363456433f	938184.5
8d1e0363456ab3f	1234639.0
8d1e0363459a57f	1051613.0
8d1e03634700bbf	1160000.0
8d1e0363470683f	847826.0
8d1e0363470863f	816067.3333333334
8d1e0363478273f	895911.5510204082
8d1e0363486d6ff	1125336.4285714286
8d1e036349ae17f	856543.25
8d1e03634a6e13f	575472.0
8d1e03634b1cb7f	758242.0
8d1e03634cea83f	795918.0
8d1e03634d6803f	760000.0
8d1e0363506687f	774138.0
8d1e036350d84bf	1320000.0
8d1e036350e18ff	502392.0
8d1e036350ed2bf	1118625.0
8d1e0363514a8bf	737681.0
8d1e03635189cbf	852174.0
8d1e0363524e6bf	727273.0
8d1e036352ab8ff	749167.0
8d1e036353230bf	1133864.0
8d1e036353adcff	441176.0
8d1e03635571dbf	806931.0
8d1e03635750bbf	1181818.0
8d1e0363576817f	800000.0
8d1e0363578937f	507299.0
8d1e03635c0997f	854605.0
8d1e03635d40bbf	625000.0
8d1e03635d4353f	872149.0638297872
8d1e0363661b37f	733333.0
8d1e036366434ff	467188.0
8d1e0363668b83f	911897.5
8d1e036366d8d3f	858140.0
8d1e03636810bbf	1243243.0
8d1e036368eb8ff	1035714.0
8d1e036369082bf	1153654.0
8d1e0363692513f	924074.0
8d1e03636a11c3f	813094.4210526316
8d1e03636a4957f	845528.0
8d1e03636a55d7f	967647.0
8d1e03636b198bf	749216.0
8d1e03636d51aff	867356.2
8d1e03636d76c7f	815152.0
8d1e036a02b12ff	730000.0
8d1e036a03ac37f	476048.0
8d1e036a03b393f	773396.0
8d1e036a05a32bf	605721.3333333334
8d1e036a0626abf	518182.0
8d1e036a06615bf	475000.0
8d1e036a075013f	300000.0
8d1e036a07736bf	918943.0
8d1e036a08d827f	500000.0
8d1e036a0b185bf	402419.0
8d1e036a0d3183f	447368.0
8d1e036a0db60bf	626471.0
8d1e036a1d751bf	994635.0
8d1e036a290ecbf	466190.0
8d1e036a2b936ff	1036538.0
8d1e036a3831dbf	702817.0
8d1e036a38a053f	642712.0
8d1e036a39a03bf	711111.0
8d1e036a3c405bf	894283.1538461539
8d1e036a3c9373f	908081.0
8d1e036a3d02c3f	330000.0
8d1e036a3d19c3f	477778.0
8d1e036a40e267f	972973.0
8d1e036a41906bf	1415000.0
8d1e036a42c087f	626045.75
8d1e036a442d8ff	729730.0
8d1e036a48ed47f	953125.0
8d1e036a4a282ff	1042553.0
8d1e036a4a48bbf	906154.0
8d1e036a4a618bf	433333.0
8d1e036a4b46c3f	668105.0
8d1e036a4c2a0bf	955942.0
8d1e036a4cb567f	1187500.0
8d1e036a4d1c3bf	636163.25
8d1e036a512323f	526786.0
8d1e036a562e63f	744307.5555555555
8d1e036a564ab3f	706290.0
8d1e036a56dd7bf	738711.4285714285
8d1e036a5811aff	597321.5
8d1e036a58430ff	675000.0
8d1e036a586baff	831776.0
8d1e036a589d17f	1240253.0
8d1e036a5a34c7f	703125.0
8d1e036a5c1c13f	855357.0
8d1e036a5ceb43f	637446.9375
8d1e036a5d2d97f	650000.0
8d1e036a5dab9bf	1188663.0
8d1e036a60107bf	483373.0
8d1e036a611c03f	593103.0
8d1e036a614007f	478095.5
8d1e036a61545bf	738889.0
8d1e036a63037bf	501393.0
8d1e036a6854abf	642466.0
8d1e036a688643f	577072.6666666666
8d1e036a68cca7f	625000.0
8d1e036a68e9c3f	890992.5
8d1e036a699d67f	485000.0
8d1e036a6d32cbf	648091.0
8d1e036a6d9943f	870588.0
8d1e036a806abbf	787719.0
8d1e036ac18d17f	587086.5
8d1e036ac2ebd3f	665556.0
8d1e036ac30dc3f	785015.3333333334
8d1e036ac38187f	681353.25
8d1e036ac46427f	643333.0
8d1e036ac475bbf	532164.0
8d1e036ac7420bf	801709.0
8d1e036ac992bbf	800000.0
8d1e036aca3673f	535714.0
8d1e036ad071bbf	976692.0
8d1e036ad1188ff	1240000.0
8d1e036ad1466bf	834390.3076923077
8d1e036ad4c477f	787682.6666666666
8d1e036ad8b50ff	995652.0
8d1e036ad90087f	943478.0
8d1e036ad99cabf	595285.1666666666
8d1e036adcb52ff	499917.0
8d1e036add6d67f	761200.0
8d1e036ae02c93f	322120.0
8d1e036ae8d273f	416333.0
8d1e037026254bf	767570.0
8d1e037026830bf	733824.0
8d1e0370271963f	840593.3333333334
8d1e0370279b8bf	644444.0
8d1e037028cd33f	899371.0
8d1e03702956a3f	683562.0
8d1e03705d950bf	535119.0
8d1e037060c267f	747178.0
8d1e03706a990bf	1099659.6666666667
8d1e037100230ff	1014706.0
8d1e0371009123f	916558.5
8d1e0371014c0bf	818182.0
8d1e0371024877f	1108846.0
8d1e0371054383f	983736.0
8d1e0371055d03f	929480.0
8d1e03710574a7f	930097.0
8d1e0371088e43f	666333.0
8d1e0371091267f	1017647.0
8d1e0371092dcbf	939428.5714285715
8d1e03710996c7f	561875.0
8d1e037109ac33f	996667.0
8d1e03710c4dd7f	1143167.25
8d1e03710c6897f	1134091.0
8d1e03710d225bf	1501971.0
8d1e03711029abf	641026.0
8d1e037110622ff	883846.0
8d1e037110ee57f	1023750.0
8d1e03711135dbf	841538.5
8d1e0371126c87f	710074.0
8d1e037112d597f	770000.0
8d1e037113a817f	1325758.0
8d1e0371142b13f	433735.0
8d1e037116456bf	722222.0
8d1e037116556bf	669643.0
8d1e037116d903f	1017842.75
8d1e037117089bf	707874.0
8d1e03711725bbf	613333.0
8d1e037117294ff	701220.0
8d1e03711748b3f	1056192.5
8d1e0371184ac7f	676786.0
8d1e03711853abf	815809.0
8d1e037118a28ff	541667.0
8d1e037118b30bf	1122500.0
8d1e03711a5bd7f	1111056.0
8d1e03711a987bf	1584212.0
8d1e03711b3667f	696084.3333333334
8d1e03711c4dabf	781188.0
8d1e03711c5b57f	806452.0
8d1e03711c8407f	906818.0
8d1e03711ccd7bf	830952.0
8d1e03711d462ff	469900.0
8d1e037120d85bf	1040052.5
8d1e037121563bf	863356.4444444445
8d1e0371241b8bf	704412.0
8d1e03712429dbf	990256.5
8d1e037124364ff	1142857.0
8d1e0371246183f	916216.0
8d1e0371247123f	830986.0
8d1e037124b1b3f	888360.5
8d1e037124f397f	852991.0
8d1e037125b18ff	756500.0
8d1e0371261657f	797101.0
8d1e0371272c5bf	1550000.0
8d1e037127a287f	998000.0
8d1e0371282d4bf	768708.0
8d1e037129abc3f	695238.0
8d1e03712b7607f	659091.0
8d1e03712db303f	1291054.0
8d1e0371301c37f	866667.0
8d1e0371302397f	1048544.0
8d1e0371318993f	1493889.0
8d1e03713191b3f	1449117.25
8d1e0371321383f	992704.25
8d1e0371332e87f	694565.0
8d1e0371337537f	931601.6666666666
8d1e0371343413f	1152237.6666666667
8d1e037134622bf	1018367.0
8d1e037134816bf	1191678.5
8d1e0371349d7bf	1356436.0
8d1e037134ae93f	1422573.3333333333
8d1e037134aeb3f	1318910.1666666667
8d1e037134b637f	1602259.0
8d1e037134cb07f	857752.5
8d1e037134cdb7f	987500.0
8d1e037134d823f	1200094.2142857143
8d1e0371351bbbf	1192569.0
8d1e0371364dc7f	928571.0
8d1e0371365bc3f	971250.0
8d1e03713716a3f	780556.0
8d1e0371371db3f	365385.0
8d1e037138d367f	959061.7
8d1e0371394d8ff	973134.0
8d1e0371396b67f	1502392.0
8d1e03713a8a33f	750000.0
8d1e03713b1877f	980976.25
8d1e03713b540bf	2101707.4
8d1e03713ba6a7f	1046014.3333333334
8d1e03714045a3f	1372000.0
8d1e0371409aa3f	698603.0
8d1e037140f443f	864266.8965517242
8d1e03714166d7f	597333.0
8d1e037141b653f	981283.0
8d1e0371421343f	1382524.0
8d1e037142358ff	932018.0
8d1e0371429287f	1168696.0
8d1e0371430267f	1997500.0
8d1e0371430893f	966667.0
8d1e037144de4ff	1362879.0
8d1e037145746bf	1145543.0
8d1e037146a323f	745833.0
8d1e037146e4d3f	560000.0
8d1e037147544bf	933253.6666666666
8d1e0371478427f	1252419.0
8d1e03714810bbf	761765.0
8d1e0371486197f	734615.0
8d1e03714a4043f	678000.0
8d1e03714ae5b3f	1381579.0
8d1e03714b143bf	762500.0
8d1e03714b5213f	818920.0
8d1e03714b8ea3f	740385.0
8d1e03715051abf	1196000.0
8d1e0371522173f	953692.0
8d1e037152a02ff	900000.0
8d1e037152c17bf	894030.0
8d1e0371538d47f	543307.0
8d1e0371559d4bf	1626250.0
8d1e0371562e17f	877788.1818181818
8d1e0371564083f	861153.0
8d1e037156e38bf	1062330.0
8d1e03715c7587f	1266724.6
8d1e03715d2843f	882009.5
8d1e03715da443f	970738.5
8d1e03715db38ff	1500000.0
8d1e0371610b47f	1068092.0
8d1e037162e223f	1217391.0
8d1e0371642213f	1225893.0
8d1e0371646863f	780857.8
8d1e03716589a7f	1212633.5
8d1e037165a9c3f	1116208.0
8d1e037166350bf	880392.0
8d1e0371668237f	1292517.0
8d1e037169137bf	1211640.0
8d1e0371695dcbf	1153077.0
8d1e03716995c7f	1519906.0
8d1e03716ca63bf	1358382.0
8d1e03716cb05bf	1716895.0
8d1e03716cf47bf	1210086.6842105263
8d1e0371841433f	622581.0
8d1e037184e04bf	711429.0
8d1e0371858423f	878873.0
8d1e037187a333f	791948.2857142857
8d1e037187ab2ff	1162963.0
8d1e0371a0082bf	857669.0
8d1e0371a06c5bf	665833.0
8d1e0371a1a9b7f	653595.0
8d1e0371a32317f	703125.0
8d1e0371a60b4ff	1515385.0
8d1e0371a6a0b3f	1181638.6666666667
8d1e0371a8826ff	500000.0
8d1e0371aa5913f	565947.3333333334
8d1e0371aa809bf	707896.0869565217
8d1e0371aa8acbf	876000.0
8d1e0371aa9c93f	653774.0
8d1e0371aaea63f	730577.0
8d1e0371ac2e4bf	939850.0
8d1e0371ac8473f	626636.3333333334
8d1e0371ac8853f	1212121.0
8d1e0371acc86bf	689163.0
8d1e0371ad201bf	597887.0
8d1e0371ad2577f	597887.0
8d1e0371ad895bf	514615.0
8d1e0371b0314bf	613843.5
8d1e0371b290a7f	646942.0
8d1e0371b2e803f	998571.0
8d1e0371b3a08bf	773271.0
8d1e0371b6c377f	780451.0
8d1e0371bae297f	828002.5
8d1e0371bd7313f	760526.0
8d1e0371c110aff	825000.0
8d1e0371c31cbbf	667292.2857142857
8d1e0371c51097f	392857.0
8d1e0371c5241bf	538462.0
8d1e0371c62067f	1047581.0
8d1e0371c62503f	867647.0
8d1e0371c72a0ff	800000.0
8d1e0371c8b02ff	207254.0
8d1e0371c92313f	584212.1666666666
8d1e0371cce59bf	662832.0
8d1e0371cd2563f	730986.0
8d1e0371e04ccff	866852.8
8d1e0371e09183f	821275.3333333334
8d1e0371e0e8d7f	1085434.6666666667
8d1e0371e16b67f	641502.5
8d1e0371e2060ff	372050.0
8d1e0371e2192bf	754515.0
8d1e0371e2aedbf	833008.6666666666
8d1e0371e31a43f	658333.0
8d1e0371e321c3f	887778.0
8d1e0371e39947f	874074.0
8d1e0371e4cc43f	1236412.238095238
8d1e0371e64c57f	1666667.0
8d1e0371e6630ff	959596.0
8d1e0371e6a44ff	702419.5
8d1e0371e7460ff	900783.0
8d1e0371e79117f	893443.0
8d1e0371e7920bf	909377.6666666666
8d1e0371e7ad57f	1002801.4
8d1e0371e89e0bf	1500000.0
8d1e0371e8ae1bf	592966.0
8d1e0371e8d273f	347619.0
8d1e0371e9838bf	873603.6
8d1e0371e98947f	850998.0
8d1e0371e9ac83f	920331.0
8d1e0371eae87bf	523077.0
8d1e0371eb3613f	587934.8333333334
8d1e0371eb4267f	636275.0
8d1e0371ec3277f	654404.75
8d1e0371ec9db3f	1699029.0
8d1e0373221877f	1153846.0
8d1e037322f667f	980525.0
8d1e037326e133f	990843.0
8d1e037332158bf	1071134.0
8d1e037334060ff	1090909.0
8d1e0373349527f	733591.5
8d1e037334a807f	830487.0
8d1e037334c643f	934375.0
8d1e0373358e5bf	795652.0
8d1e0373364e5bf	1625000.0
8d1e037336a407f	771930.0
8d1e03733701abf	748077.0
8d1e0373375017f	789800.0
8d1e0373375577f	1263875.0
8d1e037337a9abf	735088.0
8d1e037339644bf	1101703.0
8d1e0374237173f	499819.6666666667
8d1e037800d11bf	781250.0
8d1e037802560ff	1274788.0
8d1e037802f5c3f	869863.0
8d1e03780386c3f	1051351.5
8d1e0378049d8ff	931081.0
8d1e037804a267f	917568.0
8d1e037804b1dbf	986487.0
8d1e037804ed9bf	1025538.0
8d1e037806cac3f	1019847.7857142857
8d1e0378076c87f	998182.0
8d1e0378084ab3f	1488889.0
8d1e03780862a7f	617771.25
8d1e037808c013f	1543860.0
8d1e03780a1dcbf	1047916.0
8d1e03780ae56bf	1118033.0
8d1e03780b215bf	1329906.0
8d1e03780b5157f	1695502.0
8d1e03780b6483f	1554217.0
8d1e03780d7577f	1385246.0
8d1e03781015cbf	1124344.3333333333
8d1e0378108987f	1050000.0
8d1e0378109467f	1032787.0
8d1e037810e64bf	1023580.2727272727
8d1e0378116b8ff	2049016.611111111
8d1e037812036ff	1132225.6666666667
8d1e037812204bf	1329502.5
8d1e0378131637f	1196545.0
8d1e0378131e17f	860103.0
8d1e037813503bf	1189000.0
8d1e03781388cff	888561.6666666666
8d1e037813a0cff	1357901.0
8d1e0378144343f	715517.0
8d1e0378154443f	924262.0
8d1e0378155297f	1195790.5
8d1e03781583c3f	986419.5
8d1e0378158c63f	913044.0
8d1e0378161813f	785393.0
8d1e0378162d8ff	1255814.0
8d1e037816444bf	1083333.0
8d1e0378172b6ff	1003015.0
8d1e03781789c3f	948579.0
8d1e0378189523f	2430840.6666666665
8d1e037818a553f	5090909.0
8d1e03781a81b3f	939860.0
8d1e03781aa553f	1198000.0
8d1e03781b4423f	1107011.5
8d1e03781b4a67f	1152394.5
8d1e03781b66abf	2075409.0
8d1e03781b6937f	1031707.0
8d1e03781b6b2bf	1151163.0
8d1e03781c0a97f	984002.5
8d1e03781cd657f	1175000.0
8d1e03781dada7f	918427.0
8d1e03782123dbf	2183908.0
8d1e037822d14bf	1041248.3333333334
8d1e03782514b7f	697211.1
8d1e0378280173f	1475687.0
8d1e0378284683f	1429382.05
8d1e0378289e4bf	1195524.5
8d1e037828c187f	1132813.0
8d1e037829aa67f	1475456.9285714286
8d1e03782a2643f	1320755.0
8d1e03782a2dbbf	968986.5714285715
8d1e03782a2e0bf	1028571.0
8d1e03782a35bbf	792793.0
8d1e03782a8563f	1353049.0
8d1e03782b30cbf	886364.0
8d1e03782b33dbf	875817.0
8d1e03782b5a8ff	1035261.5
8d1e03782b8d27f	1258132.0
8d1e0378305503f	996296.0
8d1e037830940ff	1180000.0
8d1e0378316ccff	936784.6153846154
8d1e037833748bf	888889.0
8d1e0378340caff	944206.0
8d1e0378345a43f	1054219.0
8d1e0378362483f	1277174.0
8d1e0378386343f	1028571.0
8d1e0378387147f	1118688.0
8d1e037838a417f	540000.0
8d1e0378394293f	1014556.0
8d1e03783a1523f	863158.0
8d1e03783a4653f	1447692.0
8d1e03783b6147f	933333.0
8d1e03783c054bf	833261.625
8d1e03783c6577f	1011645.8636363636
8d1e03783c8d7bf	891262.0
8d1e03783d09dbf	1190701.0
8d1e03783d9157f	1451613.0
8d1e03783d9b7bf	888037.0
8d1e0378400b93f	1446812.0
8d1e0378405e83f	1525424.0
8d1e037840cd1bf	1445000.0
8d1e0378424373f	1051852.0
8d1e0378444e0bf	1250000.0
8d1e0378456593f	1665476.0
8d1e037845b163f	1059671.142857143
8d1e0378466c1bf	1793198.2
8d1e0378495e7bf	1293478.0
8d1e0378499e77f	1203283.0
8d1e03784a5c6bf	1024194.0
8d1e03784ac827f	1603573.5
8d1e03784ac867f	1477273.0
8d1e03784adbd3f	1049645.0
8d1e03784b9823f	1818182.0
8d1e03784b9d33f	1656923.0
8d1e03784ca523f	1841228.0
8d1e03784d9953f	818930.0
8d1e037850028ff	1015517.5
8d1e037850490bf	1124908.8333333333
8d1e0378504e2bf	876405.0
8d1e03785051d3f	1160377.0
8d1e037850aab3f	1886378.0
8d1e037850ed37f	2069216.0
8d1e0378511203f	1140000.0
8d1e03785118cff	915579.5
8d1e0378513007f	1120107.0
8d1e0378513147f	1014743.6666666666
8d1e037851487bf	1149916.0
8d1e0378515a77f	875000.0
8d1e037851a3c3f	1071429.0
8d1e037851b427f	1555556.0
8d1e037852b0d3f	1227273.0
8d1e037852e313f	1462190.4615384615
8d1e037852ec23f	2628571.5
8d1e03785370cff	1118952.5428571429
8d1e037853a18ff	1134370.25
8d1e037853a51bf	1283333.0
8d1e0378543477f	1139016.0
8d1e0378546e3bf	1031625.3636363636
8d1e0378554e5bf	691209.0
8d1e0378557103f	759506.8
8d1e03785574b3f	1985425.5
8d1e037856486bf	1609594.0
8d1e0378584e9bf	3189334.6666666665
8d1e0378585c9bf	2086667.0
8d1e037858928ff	1267911.0
8d1e0378590433f	1036463.0
8d1e0378590ebbf	991623.3333333334
8d1e0378593083f	849673.0
8d1e03785940cff	1082192.0
8d1e03785944cff	1267948.0909090908
8d1e0378596243f	1075927.0
8d1e0378596693f	1044153.4
8d1e03785a0b63f	1830769.0
8d1e03785a992ff	2073435.0
8d1e03785b8aabf	910870.0
8d1e03785bb3c3f	2276596.0
8d1e03785ccd23f	1137209.0
8d1e03785d1507f	1292491.375
8d1e03785d5b53f	1077778.0
8d1e037860debbf	741852.0
8d1e0378612867f	942408.0
8d1e03786285dbf	917377.0
8d1e0378628d73f	1461056.6666666667
8d1e037866ce0bf	1497006.0
8d1e037866d10ff	1229164.1666666667
8d1e0378684a2ff	1285000.0
8d1e037868987bf	960000.0
8d1e037868ab57f	1381318.0
8d1e03786a2b43f	897366.5
8d1e03786aaa67f	1211213.0
8d1e0378806c33f	734211.0
8d1e03788503abf	925936.0
8d1e03788b1e13f	714104.5
8d1e03788c8c93f	885417.0
8d1e03788cd123f	996875.0
8d1e03788d058bf	955714.0
8d1e037890212bf	613233.4
8d1e037890986bf	1153448.0
8d1e037891052bf	739620.3888888889
8d1e0378910b4bf	968085.0
8d1e0378922e7bf	795102.2631578947
8d1e0378926557f	733257.5
8d1e037892b277f	830986.0
8d1e0378931ecbf	883721.0
8d1e0378944977f	843214.8
8d1e037894498ff	1126791.3333333333
8d1e037894e637f	907898.0
8d1e0378954a87f	1210606.0
8d1e0378962c47f	917871.6666666666
8d1e0378979acff	822917.0
8d1e0378981c8bf	709744.3333333334
8d1e03789c892ff	780702.0
8d1e03789c9517f	1032000.0
8d1e03789cd107f	1407407.0
8d1e03789d8553f	841275.0
8d1e0378a2da7bf	1008026.5
8d1e0378a2eba3f	711989.5
8d1e0378a71277f	584228.5
8d1e0378a790dbf	824074.0
8d1e0378b0c583f	609642.5
8d1e0378b0d5bbf	812745.0
8d1e0378b0f463f	668504.0
8d1e0378b21127f	769757.75
8d1e0378b21b0ff	599091.0
8d1e0378b21c7bf	621120.375
8d1e0378b2dc7bf	665000.0
8d1e0378b43307f	801099.0
8d1e0378b452c7f	609722.0
8d1e0378b4736ff	674314.7916666666
8d1e0378b4c973f	647227.5
8d1e0378b54e0ff	571429.0
8d1e0378b5606ff	595000.0
8d1e0378b58917f	592777.0
8d1e0378b6e913f	726364.0
8d1e0378b74577f	1129412.0
8d1e0378b82b6bf	671179.0
8d1e0378ba72d7f	519285.3333333333
8d1e0378ba8327f	666667.0
8d1e0378badd0ff	582500.0
8d1e0378bc4127f	800073.6666666666
